db_id,price,date_of_transfer,postcode,property_type,new_build_flag,tenure_type,locality,town_city,district,county,country,latitude,longitude
24854596,152000,2019-02-22,DY11 5LU,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39834500,-2.27493500
24918206,160000,2019-05-28,DY11 5LU,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39834500,-2.27493500
24643349,209000,2019-12-02,DY11 5LZ,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39508300,-2.27819200
24649477,223000,2019-12-02,DY11 5NB,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39586500,-2.27837300
24699618,200000,2019-12-06,DY11 5ND,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39438300,-2.27752600
24655185,222500,2019-11-04,DY11 5NE,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39760900,-2.27454800
24970282,190000,2019-09-25,DY11 5NE,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39760900,-2.27454800
24923718,190000,2019-05-30,DY11 5NF,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39644600,-2.27587900
24199891,275000,2019-04-12,DY11 5NL,D,Y,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39701500,-2.27708300
24924232,290000,2019-06-28,DY11 5NL,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39701500,-2.27708300
24926051,270000,2019-06-24,DY11 5NL,D,Y,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39701500,-2.27708300
25137724,289950,2019-12-13,DY11 5NL,D,Y,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39701500,-2.27708300
24440422,197000,2019-10-25,DY11 5NQ,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39539400,-2.27581300
24649819,206500,2019-11-29,DY11 5NQ,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39539400,-2.27581300
24572219,665000,2019-07-25,DY11 5PB,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39208900,-2.26277300
24922228,265000,2019-06-19,DY11 5PB,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39208900,-2.26277300
24460040,165150,2019-03-29,DY11 5PD,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39232700,-2.26472900
24649342,232500,2019-08-16,DY11 5PD,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39232700,-2.26472900
24932016,175000,2019-07-05,DY11 5PD,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39232700,-2.26472900
24653292,210000,2019-08-08,DY11 5PE,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39190100,-2.27029600
24529961,390000,2019-07-24,DY11 5PL,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39233700,-2.27210600
24531355,210000,2019-01-11,DY11 5PL,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39233700,-2.27210600
24210262,395000,2019-04-12,DY11 5PN,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39190200,-2.27370500
24649339,340000,2019-09-06,DY11 5PN,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39190200,-2.27370500
24279958,205000,2019-03-21,DY11 5PP,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39272600,-2.27880900
24688441,220000,2019-12-17,DY11 5PP,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39272600,-2.27880900
24970289,260000,2019-08-29,DY11 5PP,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39272600,-2.27880900
24193690,340000,2019-05-17,DY11 5PS,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39279800,-2.27487100
24651302,328500,2019-08-16,DY11 5PS,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39279800,-2.27487100
25150489,125000,2019-10-30,DY11 5PU,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39603900,-2.27320100
24737930,186000,2019-03-29,DY11 5QB,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39694700,-2.26940100
24800269,161000,2019-12-13,DY11 5QB,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39694700,-2.26940100
24277629,176000,2019-03-29,DY11 5QF,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39812200,-2.27052500
24945504,252500,2019-07-18,DY11 5RA,S,N,F,LOW HABBERLEY,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39707600,-2.28714000
25117671,265000,2019-01-11,DY11 5RA,S,N,F,LOW HABBERLEY,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39707600,-2.28714000
24276035,210000,2019-01-25,DY11 6AA,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39118900,-2.26694100
24531937,216000,2019-07-19,DY11 6AA,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39118900,-2.26694100
24831954,430000,2019-11-29,DY11 6AD,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38768600,-2.26575900
25054205,425000,2019-10-15,DY11 6AP,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38804000,-2.26423300
24188980,425000,2019-05-31,DY11 6AT,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38675900,-2.26616500
24572953,490000,2019-08-09,DY11 6AT,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38675900,-2.26616500
24371866,385000,2019-01-31,DY11 6AU,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38662200,-2.27114500
24507957,300000,2019-07-19,DY11 6AX,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38963700,-2.27375000
24649813,197500,2019-11-01,DY11 6BB,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38547400,-2.26608400
24294594,241000,2019-10-28,DY11 6BH,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38578500,-2.26762800
24374589,205000,2019-01-31,DY11 6BP,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39160100,-2.26369600
24440418,340000,2019-10-28,DY11 6BP,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39160100,-2.26369600
24440423,365000,2019-10-23,DY11 6BP,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39160100,-2.26369600
24647938,325000,2019-11-22,DY11 6BP,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39160100,-2.26369600
24534834,168000,2019-07-15,DY11 6BS,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38477500,-2.26494800
24574759,360000,2019-07-18,DY11 6BT,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38436000,-2.26947100
24862270,475000,2019-08-19,DY11 6BT,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38436000,-2.26947100
25133753,310000,2019-11-27,DY11 6BT,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38436000,-2.26947100
24197892,250000,2019-04-05,DY11 6BY,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38643500,-2.27424400
24334974,368000,2019-07-05,DY11 6BY,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38643500,-2.27424400
24576740,300000,2019-06-21,DY11 6BY,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38643500,-2.27424400
24624858,224950,2019-09-27,DY11 6BY,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38643500,-2.27424400
24631963,270000,2019-07-24,DY11 6BY,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38643500,-2.27424400
24633929,300000,2019-09-16,DY11 6BY,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38643500,-2.27424400
24585667,395000,2019-05-24,DY11 6BZ,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38489700,-2.27445500
24275184,260000,2019-04-12,DY11 6DA,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38777400,-2.27444300
24191881,225000,2019-03-29,DY11 6DD,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38955700,-2.27696700
24371452,206000,2019-02-05,DY11 6DD,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38955700,-2.27696700
24432459,192500,2019-10-25,DY11 6DE,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38895700,-2.27593500
24945509,294000,2019-06-27,DY11 6DE,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38895700,-2.27593500
24864249,230000,2019-08-30,DY11 6DF,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38859200,-2.27659000
24371868,189000,2019-01-31,DY11 6DG,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39057100,-2.27766400
24531365,182500,2019-01-04,DY11 6DG,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39057100,-2.27766400
25058124,195000,2019-09-20,DY11 6DQ,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39117600,-2.27647800
24841264,395000,2019-03-05,DY11 6DU,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38663500,-2.27712500
24276334,102500,2019-03-15,DY11 6DX,F,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38345700,-2.25099700
24416320,116000,2019-06-07,DY11 6DX,F,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38345700,-2.25099700
24546481,112000,2019-08-08,DY11 6DX,F,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38345700,-2.25099700
24651312,108500,2019-09-20,DY11 6DX,F,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38345700,-2.25099700
24799050,109000,2019-12-20,DY11 6DX,F,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38345700,-2.25099700
25126240,70000,2019-12-23,DY11 6DX,F,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38345700,-2.25099700
25142923,655000,2019-08-20,DY11 6DY,O,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39056300,-2.25585300
24206230,352000,2019-05-03,DY11 6EA,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39206900,-2.27762500
24210250,382500,2019-02-08,DY11 6EA,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39206900,-2.27762500
24277628,260000,2019-03-22,DY11 6EA,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39206900,-2.27762500
24428439,365000,2019-09-19,DY11 6EA,D,Y,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39206900,-2.27762500
24430137,335000,2019-10-18,DY11 6EA,D,Y,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39206900,-2.27762500
24647567,360000,2019-09-11,DY11 6EA,D,Y,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39206900,-2.27762500
24688419,345000,2019-09-05,DY11 6EA,D,Y,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39206900,-2.27762500
24742809,170000,2019-08-09,DY11 6EA,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39206900,-2.27762500
24796306,335000,2019-10-30,DY11 6EA,D,Y,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39206900,-2.27762500
24972313,335000,2019-08-02,DY11 6EA,D,Y,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39206900,-2.27762500
24856480,130000,2019-06-26,DY11 6EF,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39083400,-2.28056000
24759288,138000,2019-11-25,DY11 6EH,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.39056700,-2.27964800
24279955,127500,2019-03-28,DY11 6ES,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38785000,-2.27672100
24314429,135000,2019-10-09,DY11 6EY,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38957900,-2.28310900
24522231,125000,2019-05-24,DY11 6EY,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38957900,-2.28310900
24532276,175000,2019-06-21,DY11 6EY,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38957900,-2.28310900
24444397,74000,2019-09-30,DY11 6GA,F,N,L,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38979100,-2.25683800
24918209,263000,2019-07-05,DY11 6GB,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38391800,-2.27422800
24545027,139000,2019-08-01,DY11 6HB,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38931100,-2.28224100
24647543,235000,2019-12-06,DY11 6JB,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38273500,-2.27254600
25130252,230000,2019-12-18,DY11 6JB,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38273500,-2.27254600
24987865,295000,2019-09-23,DY11 6JD,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38076800,-2.27572200
25116382,275000,2019-01-17,DY11 6JF,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38357400,-2.27497600
24566963,380000,2019-07-19,DY11 6JG,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38165100,-2.27477300
24649335,400000,2019-08-28,DY11 6JG,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38165100,-2.27477300
24560692,307500,2019-07-26,DY11 6JL,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37998300,-2.27695100
24645555,380000,2019-10-28,DY11 6JP,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38129600,-2.27665100
24692066,331000,2019-12-11,DY11 6JP,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38129600,-2.27665100
24372603,365000,2019-01-29,DY11 6JQ,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37975500,-2.27429100
24577710,160000,2019-05-17,DY11 6JT,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38401600,-2.27828400
24649321,165000,2019-07-26,DY11 6JT,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38401600,-2.27828400
25017794,218000,2019-01-25,DY11 6JT,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38401600,-2.27828400
24417265,165000,2019-04-25,DY11 6JU,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38498100,-2.27685000
24923730,320000,2019-05-29,DY11 6JW,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38152700,-2.27790100
24591686,435000,2019-06-23,DY11 6JZ,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38290500,-2.27672000
24277929,200000,2019-04-03,DY11 6LB,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37627600,-2.26053000
24931012,505000,2019-10-02,DY11 6LD,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37541400,-2.26425600
24937563,212500,2019-06-14,DY11 6LD,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37541400,-2.26425600
24274736,237000,2019-03-18,DY11 6LE,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37585500,-2.26781400
25017402,197500,2019-02-01,DY11 6LE,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37585500,-2.26781400
24204224,320000,2019-04-24,DY11 6LF,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37655500,-2.27031900
24533329,250000,2019-07-26,DY11 6LF,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37655500,-2.27031900
24927369,450000,2019-10-17,DY11 6LF,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37655500,-2.27031900
24929036,405000,2019-10-08,DY11 6LF,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37655500,-2.27031900
25032281,430000,2019-10-25,DY11 6LF,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37655500,-2.27031900
24701592,365000,2019-12-19,DY11 6LL,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37825200,-2.27119600
24434494,170000,2019-09-30,DY11 6LP,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37621000,-2.26363300
24626408,280000,2019-11-26,DY11 6LT,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37777100,-2.26110100
24635906,237500,2019-08-19,DY11 6LW,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37940900,-2.27214400
24373864,575000,2019-02-07,DY11 6LX,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37715000,-2.27356900
24626447,455000,2019-11-22,DY11 6LX,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37715000,-2.27356900
24855846,615000,2019-02-28,DY11 6LX,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37715000,-2.27356900
24626419,120000,2019-11-08,DY11 6NA,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37981800,-2.26224500
25116782,121000,2019-01-25,DY11 6NA,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37981800,-2.26224500
24212273,148000,2019-04-18,DY11 6NB,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38079800,-2.26257400
25047838,160000,2019-09-13,DY11 6NB,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38079800,-2.26257400
24322893,104000,2019-07-30,DY11 6ND,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37929600,-2.26271200
24587658,120000,2019-05-24,DY11 6ND,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37929600,-2.26271200
24649423,138250,2019-12-12,DY11 6NF,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38071400,-2.26393900
25124239,172000,2019-12-20,DY11 6NL,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37722100,-2.26579900
25085626,177000,2019-03-13,DY11 6NP,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37763000,-2.26999900
25085942,132000,2019-02-15,DY11 6NP,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37763000,-2.26999900
24278769,154950,2019-03-22,DY11 6NQ,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38023400,-2.26732600
24518244,186000,2019-06-24,DY11 6NS,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37621300,-2.26655700
24645519,155000,2019-08-27,DY11 6NT,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37708400,-2.26311000
24371437,137000,2019-01-30,DY11 6NW,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37725500,-2.26895300
24585670,131000,2019-06-04,DY11 6NY,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37833600,-2.26176600
24583673,145000,2019-05-17,DY11 6PB,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38132100,-2.27339000
24633623,148000,2019-08-19,DY11 6PB,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38132100,-2.27339000
24655229,195000,2019-11-15,DY11 6PF,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.37984600,-2.27189300
24530510,136000,2019-01-11,DY11 6PG,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38228000,-2.26697500
24562972,170500,2019-06-21,DY11 6PG,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38228000,-2.26697500
24856569,185000,2019-03-01,DY11 6PG,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38228000,-2.26697500
24278778,204000,2019-03-08,DY11 6PH,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38088900,-2.26981700
24375004,222500,2019-02-08,DY11 6PH,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38088900,-2.26981700
24631967,225000,2019-08-16,DY11 6PH,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38088900,-2.26981700
25047850,195000,2019-10-07,DY11 6PH,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38088900,-2.26981700
24524242,179000,2019-06-27,DY11 6PJ,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38133400,-2.26623100
24534858,230000,2019-07-26,DY11 6PL,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38290000,-2.27096000
24699616,235000,2019-11-29,DY11 6PL,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38290000,-2.27096000
24968289,278000,2019-10-11,DY11 6PL,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38290000,-2.27096000
24373000,140000,2019-01-25,DY11 6PP,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38160200,-2.26292700
24838684,163000,2019-09-11,DY11 6PP,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38160200,-2.26292700
24854599,155000,2019-02-22,DY11 6PP,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38160200,-2.26292700
24371017,195000,2019-02-01,DY11 6PQ,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38300900,-2.26865000
24371432,168000,2019-01-16,DY11 6PQ,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38300900,-2.26865000
24374601,227500,2019-02-01,DY11 6PQ,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38300900,-2.26865000
24446395,202000,2019-11-15,DY11 6PQ,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38300900,-2.26865000
24653418,195000,2019-12-12,DY11 6PQ,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38300900,-2.26865000
24529963,120000,2019-07-26,DY11 6PR,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38226000,-2.26396300
24436434,197000,2019-10-14,DY11 6PS,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38212700,-2.26528100
25171201,287500,2019-11-22,DY11 6PS,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38212700,-2.26528100
24278770,170000,2019-04-09,DY11 6PU,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38344700,-2.26377900
24420130,232500,2019-11-19,DY11 6PW,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38181200,-2.27113000
24800270,207000,2019-11-22,DY11 6PY,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38386300,-2.26667600
24372999,182000,2019-02-01,DY11 6PZ,D,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38329800,-2.26598200
24740832,127000,2019-10-18,DY11 6QJ,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38468100,-2.26280200
24334977,134000,2019-08-01,DY11 6QN,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38312700,-2.26217600
24565922,130500,2019-05-09,DY11 6QN,S,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38312700,-2.26217600
24964282,150000,2019-10-04,DY11 6QN,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38312700,-2.26217600
24529937,148000,2019-08-07,DY11 6QP,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38196500,-2.26147500
24274755,118500,2019-03-04,DY11 6QR,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38068800,-2.26158500
24318690,120000,2019-11-29,DY11 6QR,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38068800,-2.26158500
24735510,120000,2019-04-09,DY11 6QR,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38068800,-2.26158500
25018933,130000,2019-02-15,DY11 6QR,T,N,F,,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,England,52.38068800,-2.26158500
